6.22523E+12	2.17E-08	1.83E-05
6.23423E+12	2.17E-08	1.82E-05
6.24324E+12	2.16E-08	1.82E-05
6.25225E+12	2.15E-08	1.82E-05
6.26126E+12	2.15E-08	1.82E-05
6.27027E+12	2.14E-08	1.81E-05
6.27928E+12	2.14E-08	1.81E-05
6.28829E+12	2.13E-08	1.81E-05
6.2973E+12	2.12E-08	1.81E-05
6.30631E+12	2.12E-08	1.80E-05
6.31532E+12	2.11E-08	1.80E-05
6.32432E+12	2.11E-08	1.80E-05
6.33333E+12	2.10E-08	1.80E-05
6.34234E+12	2.09E-08	1.79E-05
6.35135E+12	2.09E-08	1.79E-05
6.36036E+12	2.08E-08	1.79E-05
6.36937E+12	2.08E-08	1.79E-05
6.37838E+12	2.07E-08	1.78E-05
6.38739E+12	2.06E-08	1.78E-05
6.3964E+12	2.06E-08	1.78E-05
6.40541E+12	2.05E-08	1.78E-05
6.41441E+12	2.05E-08	1.77E-05
6.42342E+12	2.04E-08	1.77E-05
6.43243E+12	2.04E-08	1.77E-05
6.44144E+12	2.03E-08	1.77E-05
6.45045E+12	2.02E-08	1.76E-05
6.45946E+12	2.02E-08	1.76E-05
6.46847E+12	2.01E-08	1.76E-05
6.47748E+12	2.01E-08	1.76E-05
6.48649E+12	2.00E-08	1.75E-05
6.4955E+12	2.00E-08	1.75E-05
6.5045E+12	1.99E-08	1.75E-05
6.51351E+12	1.98E-08	1.75E-05
6.52252E+12	1.98E-08	1.74E-05
6.53153E+12	1.97E-08	1.74E-05
6.54054E+12	1.97E-08	1.74E-05
6.54955E+12	1.96E-08	1.74E-05
6.55856E+12	1.96E-08	1.73E-05
6.56757E+12	1.95E-08	1.73E-05
6.57658E+12	1.95E-08	1.73E-05
6.58559E+12	1.94E-08	1.73E-05
6.59459E+12	1.94E-08	1.73E-05
6.6036E+12	1.93E-08	1.72E-05
6.61261E+12	1.93E-08	1.72E-05
6.62162E+12	1.92E-08	1.72E-05
6.63063E+12	1.92E-08	1.72E-05
6.63964E+12	1.91E-08	1.71E-05
6.64865E+12	1.90E-08	1.71E-05
6.65766E+12	1.90E-08	1.71E-05
6.66667E+12	1.89E-08	1.71E-05
6.67568E+12	1.89E-08	1.70E-05
6.68468E+12	1.88E-08	1.70E-05
6.69369E+12	1.88E-08	1.70E-05
6.7027E+12	1.87E-08	1.70E-05
6.71171E+12	1.87E-08	1.70E-05
6.72072E+12	1.86E-08	1.69E-05
6.72973E+12	1.86E-08	1.69E-05
